name,product_url,image_url,size,ean,sku,rrp
Eveready Led Bulb Gls E27 806lm Screw,https://www.deebee.co.uk/product/id/762020/barcode/5050028164050/eveready-led-bulb-gls-e27-806lm-screw,https://www.dbstatic.co.uk/assets/products/small/505002/5050028164050.jpg,5 x 60W,5050028164050,762020,£1.49
Eveready Led Bulb Golf Opal E14 470lm Screw,https://www.deebee.co.uk/product/id/762037/barcode/5050028163893/eveready-led-bulb-golf-opal-e14-470lm-screw,https://www.dbstatic.co.uk/assets/products/small/505002/5050028163893.jpg,5 x 40W,5050028163893,762037,£1.49
Status 9w Led A60 Pearl Warm Bayonet,https://www.deebee.co.uk/product/id/848751/barcode/5022822200418/status-9w-led-a60-pearl-warm-bayonet,https://www.dbstatic.co.uk/assets/products/small/502282/5022822200418_T0.jpg,3 x 1PK,5022822200418,848751,£3.49
Eveready Led Bulb Candle E14 470lm Screw,https://www.deebee.co.uk/product/id/874189/barcode/5050028163978/eveready-led-bulb-candle-e14-470lm-screw,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,5 x 40W,5050028163978,874189,£1.49
Eveready Led Bulb Candle B22 470lm Bay,https://www.deebee.co.uk/product/id/874172/barcode/5050028163916/eveready-led-bulb-candle-b22-470lm-bay,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,5 x 40W,5050028163916,874172,£1.59
Eveready Led Bulb Golf Opal B22 470lm Bay,https://www.deebee.co.uk/product/id/762043/barcode/5050028163831/eveready-led-bulb-golf-opal-b22-470lm-bay,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,5 x 40W,5050028163831,762043,£1.59
Ry Credit Card Till Rolls 57x50,https://www.deebee.co.uk/product/id/792773/barcode/5011581068551/ry-credit-card-till-rolls-57x50,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 10PK,5011581068551,792773,Login Required
Plastic Pegs,https://www.deebee.co.uk/product/id/858074/barcode/5053249231235/plastic-pegs,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,12 x 30S,5053249231235,858074,£1.49
Bic Crystal Ball Pens Medium Black,https://www.deebee.co.uk/product/id/288350/barcode/0070330129665/bic-crystal-ball-pens-medium-black,https://www.dbstatic.co.uk/assets/products/small/007033/0070330129665.jpg,50 x SGL,0070330129665,288350,£0.35
Bic Crystal Ball Pens Medium Blue,https://www.deebee.co.uk/product/id/288343/barcode/0070330129627/bic-crystal-ball-pens-medium-blue,https://www.dbstatic.co.uk/assets/products/small/007033/0070330129627.jpg,50 x SGL,0070330129627,288343,£0.35
BIC Marking 2300 Permanent Marker Box 12,https://www.deebee.co.uk/product/id/229350/barcode/3086122300096/bic-marking-2300-permanent-marker-box-12,https://www.dbstatic.co.uk/assets/products/small/308612/3086122300096.jpg,12 x SGL,3086122300096,229350,£1.00
Hi-glo Glass Pen Thin 52,https://www.deebee.co.uk/product/id/199409/barcode/5021419100186/hi-glo-glass-pen-thin-52,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x EACH,5021419100186,199409,£4.99
First Class Stamps - Books Of 4,https://www.deebee.co.uk/product/id/817047/barcode/5014721154763/first-class-stamps-books-of-4,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,50 x 4S,5014721154763,817047,£6.80
Second Class Stamps - Book Of 8,https://www.deebee.co.uk/product/id/817053/barcode/5014721154787/second-class-stamps-book-of-8,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,50 x 8S,5014721154787,817053,£6.96
Caterpack Plastic Pint Tumblers,https://www.deebee.co.uk/product/id/502413/barcode/05011581008816/caterpack-plastic-pint-tumblers,https://www.dbstatic.co.uk/assets/products/small/501158/5011581008816_T0.jpg,20 x 25S,05011581008816,502413,Login Required
Caterpack Plastic Half Pint Tumblers,https://www.deebee.co.uk/product/id/502407/barcode/05011581008809/caterpack-plastic-half-pint-tumblers,https://www.dbstatic.co.uk/assets/products/small/501158/5011581008809_T0.jpg,20 x 50S,05011581008809,502407,Login Required
RY Quality Caterpack 50 1/2 Pint Plastic Safety Glass 37 cl,https://www.deebee.co.uk/product/id/502370/barcode/5011581004108/ry-quality-caterpack-50-12-pint-plastic-safety-glass-37-cl,https://www.dbstatic.co.uk/assets/products/small/501158/5011581004108.jpg,1 x 50S,5011581004108,502370,Login Required
RY Quality Caterpack 25 1 Pint Plastic Safety Glass,https://www.deebee.co.uk/product/id/502420/barcode/5011581004115/ry-quality-caterpack-25-1-pint-plastic-safety-glass,https://www.dbstatic.co.uk/assets/products/small/501158/5011581004115.jpg,1 x 25S,5011581004115,502420,Login Required
Ry Thermal Credit Card Rolls 57x28x12.7,https://www.deebee.co.uk/product/id/861110/barcode/5011581070523/ry-thermal-credit-card-rolls-57x28x127,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 24PK,5011581070523,861110,Login Required
Lifestyle Blue Flexi Loop Carrier 450x450x170,https://www.deebee.co.uk/product/id/798436/barcode/5013668432804/lifestyle-blue-flexi-loop-carrier-450x450x170,https://www.dbstatic.co.uk/assets/products/small/501366/5013668432804_T0.jpg,500 x SGL,5013668432804,798436,£0.20
Mp Vest Carrier Large 11x17x21 18mu,https://www.deebee.co.uk/product/id/438749/barcode/5028181072901/mp-vest-carrier-large-11x17x21-18mu,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,1 x 100S,5028181072901,438749,Login Required
Mp Vest Carrier Large 11x17x21 18mu,https://www.deebee.co.uk/product/id/438732/barcode/5028181072802/mp-vest-carrier-large-11x17x21-18mu,https://www.dbstatic.co.uk/assets/products/small/502818/5028181072802.jpg,10 x 100S,5028181072802,438732,Login Required
Rps Clear Polythene Ld Bags 12x18in,https://www.deebee.co.uk/product/id/399140/barcode/5022000210901/rps-clear-polythene-ld-bags-12x18in,https://www.dbstatic.co.uk/assets/products/small/502200/5022000210901.jpg,1 x 1000S,5022000210901,399140,Login Required
Carplan Screenwash All Season,https://www.deebee.co.uk/product/id/789453/barcode/5010373019931/carplan-screenwash-all-season,https://www.dbstatic.co.uk/assets/products/small/501037/5010373019931_T0.jpg,12 x 1LTR,5010373019931,789453,£2.59
